LAMMPS data file via write_data, version 29 Aug 2024, timestep = 0, units = lj

1000 atoms
1 atom types

0 30.1800000012086 xlo xhi
0 30.1800000012086 ylo yhi
0 30.1800000012086 zlo zhi

Masses

1 1

Atoms # sph

1 1 0 0 1 1 27.483489277086708 10.104261498634338 29.643000747753433 0 0 0
2 1 0 0 1 1 28.653547541572582 28.09351192598675 1.554921150705145 0 0 0
3 1 0 0 1 1 27.859778855934596 26.78321294252134 10.75990692989214 0 0 0
4 1 0 0 1 1 3.1957634552245007 20.97638980808684 17.603490397789226 0 0 0
5 1 0 0 1 1 7.323103795569802 5.3654872129796605 30.08358493906015 0 0 0
6 1 0 0 1 1 9.272050536214111 16.013355910578042 21.412778308007052 0 0 0
7 1 0 0 1 1 18.245008263203342 15.053867379216703 11.40903236343069 0 0 0
8 1 0 0 1 1 18.06692450135046 9.820082037413773 21.87879620463604 0 0 0
9 1 0 0 1 1 3.8077965922817887 16.037323917782178 1.723075371008021 0 0 0
10 1 0 0 1 1 17.10775937275915 5.251766448683764 20.118699494064266 0 0 0
11 1 0 0 1 1 28.442383198192527 10.114392878815634 18.841107447529875 0 0 0
12 1 0 0 1 1 13.932857953967092 2.923622947407445 4.290875109322315 0 0 0
13 1 0 0 1 1 16.71795949281924 2.9451845608644502 4.516912466709205 0 0 0
14 1 0 0 1 1 13.047824941980616 6.913791086547249 7.086786946503559 0 0 0
15 1 0 0 1 1 17.34820511617704 2.303375911219727 22.078938320529513 0 0 0
16 1 0 0 1 1 17.616338279727533 11.997455524266336 8.654988269656574 0 0 0
17 1 0 0 1 1 26.96784229380407 5.285413814224282 12.20997211058625 0 0 0
18 1 0 0 1 1 19.181254405812744 26.76278558572026 29.597321188618736 0 0 0
19 1 0 0 1 1 15.41719719495767 21.533245277695862 20.873367742024577 0 0 0
20 1 0 0 1 1 6.371626158254025 9.280837487289206 12.795642623657388 0 0 0
21 1 0 0 1 1 23.865567198413416 16.38788767197972 8.548091933412113 0 0 0
22 1 0 0 1 1 10.98111910445871 8.968781246952753 19.386411499173203 0 0 0
23 1 0 0 1 1 4.138053556007296 13.546113030021576 21.78168645613589 0 0 0
24 1 0 0 1 1 1.4042536155530336 0.5305156547092551 13.276608341912917 0 0 0
25 1 0 0 1 1 19.216393595220982 13.747141945766929 20.31467325293539 0 0 0
26 1 0 0 1 1 2.3733484121772714 21.086761866835975 1.4666817195773194 0 0 0
27 1 0 0 1 1 23.639659949789127 22.244760195807455 28.02459596495828 0 0 0
28 1 0 0 1 1 20.304364192360325 10.188967334295254 4.653980642740716 0 0 0
29 1 0 0 1 1 23.072659411736243 29.54671752296747 9.96138862795106 0 0 0
30 1 0 0 1 1 8.32080697662029 23.862850457744223 0.9076272460472222 0 0 0
31 1 0 0 1 1 13.591123705320037 23.776106167147322 21.816335243160147 0 0 0
32 1 0 0 1 1 10.326417109293155 21.092348940598903 4.828630449559487 0 0 0
33 1 0 0 1 1 0.7719624963767596 27.153676085709066 20.05395423701898 0 0 0
34 1 0 0 1 1 26.748848081542747 6.609688485655056 26.634373956874434 0 0 0
35 1 0 0 1 1 14.163075262643902 9.145929723834838 8.900862336720492 0 0 0
36 1 0 0 1 1 24.7132872714934 19.05915535675279 26.88406811727028 0 0 0
37 1 0 0 1 1 15.752828867625237 18.83476757554083 28.09862943894001 0 0 0
38 1 0 0 1 1 27.204961353756747 6.785454279374796 23.090068886091835 0 0 0
39 1 0 0 1 1 13.788525906062837 21.714893918457605 25.662072902577457 0 0 0
40 1 0 0 1 1 0.07925634720645486 4.141427445708581 9.89107723709275 0 0 0
41 1 0 0 1 1 7.895117160880049 21.954117597966523 2.1744542470301758 0 0 0
42 1 0 0 1 1 28.25252837375841 18.304358742683437 16.61737596121917 0 0 0
43 1 0 0 1 1 2.5177690262320893 3.784022188265549 8.800915632563543 0 0 0
44 1 0 0 1 1 4.809030572121313 3.3368224062601968 7.534179769550502 0 0 0
45 1 0 0 1 1 21.859381765210657 9.489313183261727 15.766664693589592 0 0 0
46 1 0 0 1 1 9.933494548782598 26.66287470433668 10.29513784128265 0 0 0
47 1 0 0 1 1 8.441691508585434 3.329179113737999 29.97336235501386 0 0 0
48 1 0 0 1 1 27.92108054524393 0.7807051222156012 23.190988553075766 0 0 0
49 1 0 0 1 1 26.42459593655406 19.483887879494336 12.703577548002858 0 0 0
50 1 0 0 1 1 15.707840734393661 17.219212382640713 7.282503453171249 0 0 0
51 1 0 0 1 1 17.135532548310778 19.335527926822365 24.157853090444302 0 0 0
52 1 0 0 1 1 25.975946842995402 24.038572741339852 26.8120475205676 0 0 0
53 1 0 0 1 1 12.502660133977363 19.048863343264465 4.806197425005737 0 0 0
54 1 0 0 1 1 16.080118837199635 26.83728599247768 14.165657509809309 0 0 0
55 1 0 0 1 1 22.365757831609432 9.391860806587875 7.604570001428275 0 0 0
56 1 0 0 1 1 21.003879085700117 26.9157792260733 5.481434498258323 0 0 0
57 1 0 0 1 1 17.10960853898014 6.15070312364011 8.367394879864056 0 0 0
58 1 0 0 1 1 22.185740244301826 1.83627104849284 18.247510783968856 0 0 0
59 1 0 0 1 1 26.933733883970422 5.4453697630640425 14.56960415288926 0 0 0
60 1 0 0 1 1 20.9969878043992 1.6340144052144783 29.260107341118367 0 0 0
61 1 0 0 1 1 21.70406248342739 24.69814435699124 5.99219132866129 0 0 0
62 1 0 0 1 1 0.09965677719946353 15.031454324910484 27.052828654525495 0 0 0
63 1 0 0 1 1 15.191178402452545 25.51539979638052 9.704360594413675 0 0 0
