LAMMPS data file via write_data, version 2 Aug 2023, timestep = 0, units = lj

1000 atoms
1 atom types

0.0 30.18000030517578 xlo xhi
0.0 30.18000030517578 ylo yhi
0.0 30.18000030517578 zlo zhi

Masses

1 1.

Atoms # sph
#atom-id atom-type rho esph cv entropy x y z ix iy iz
111 1 0.0 0.0 1.0 -0.0004417853197082877 0.4032263159751892 16.70480728149414 23.347736358642578 0 0 0
112 1 0.0 0.0 1.0 -0.00019722559954971075 5.032721996307373 20.600448608398438 6.792923450469971 0 0 0
113 1 0.0 0.0 1.0 -0.0004902733489871025 27.9067325592041 1.0727307796478271 11.925790786743164 0 0 0
114 1 0.0 0.0 1.0 -0.0004105364787392318 10.808948516845703 12.575127601623535 29.802156448364258 0 0 0
115 1 0.0 0.0 1.0 -0.00034971453715115786 17.55073356628418 26.053056716918945 22.271265029907227 0 0 0
116 1 0.0 0.0 1.0 -0.00018660670320969075 7.782323837280273 27.57912826538086 17.983665466308594 0 0 0
117 1 0.0 0.0 1.0 -0.0003991813282482326 28.935245513916016 24.323646545410156 19.426828384399414 0 0 0
118 1 0.0 0.0 1.0 -0.00038599700201302767 19.456151962280273 29.4354305267334 10.708598136901855 0 0 0
119 1 0.0 0.0 1.0 -0.00040833413368090987 13.907002449035645 21.062240600585938 11.872786521911621 0 0 0
120 1 0.0 0.0 1.0 -0.00038356470759026706 13.44489860534668 10.743938446044922 6.4363112449646 0 0 0
121 1 0.0 0.0 1.0 -0.000423420628067106 9.96485424041748 10.490500450134277 2.275602340698242 0 0 0
122 1 0.0 0.0 1.0 -0.0004780000017490238 29.080398559570312 19.334239959716797 2.5094306468963623 0 0 0
123 1 0.0 0.0 1.0 -0.00038755478453822434 14.54005241394043 7.2085161209106445 11.007781028747559 0 0 0
124 1 0.0 0.0 1.0 -0.00040308875031769276 12.867984771728516 2.344712018966675 22.673009872436523 0 0 0
125 1 0.0 0.0 1.0 -0.00036101258592680097 12.582010269165039 24.762435913085938 0.07560430467128754 0 0 0
126 1 0.0 0.0 1.0 -0.0004087149281986058 3.121596336364746 11.829296112060547 19.31985092163086 0 0 0
127 1 0.0 0.0 1.0 -0.0003986825468018651 2.099234104156494 1.4083991050720215 9.842850685119629 0 0 0
128 1 0.0 0.0 1.0 -0.00039959169225767255 12.203533172607422 1.503706693649292 12.138961791992188 0 0 0
129 1 0.0 0.0 1.0 -0.0004057970945723355 2.7364511489868164 27.395875930786133 16.394798278808594 0 0 0
130 1 0.0 0.0 1.0 -0.0003769297618418932 3.9795916080474854 6.117829322814941 29.273725509643555 0 0 0
131 1 0.0 0.0 1.0 -0.00018534147238824517 9.156100273132324 28.93891143798828 25.582984924316406 0 0 0
132 1 0.0 0.0 1.0 -0.0003904920304194093 28.9364013671875 13.578404426574707 21.260149002075195 0 0 0
133 1 0.0 0.0 1.0 -0.0004464518278837204 18.29469108581543 5.0350446701049805 29.452234268188477 0 0 0
134 1 0.0 0.0 1.0 -0.00042493018554523587 21.51934051513672 28.627655029296875 15.427854537963867 0 0 0
135 1 0.0 0.0 1.0 -0.0003420035936869681 19.56782341003418 4.951279640197754 9.894124031066895 0 0 0
136 1 0.0 0.0 1.0 -0.00020107965974602848 28.920167922973633 12.371309280395508 14.577912330627441 0 0 0
137 1 0.0 0.0 1.0 -0.00046598975313827395 9.726513862609863 18.639263153076172 1.6820939779281616 0 0 0
138 1 0.0 0.0 1.0 -0.00037821708247065544 22.47324562072754 5.153461933135986 27.812267303466797 0 0 0
139 1 0.0 0.0 1.0 -0.00034930239780806005 12.92238998413086 11.330683708190918 29.174793243408203 0 0 0
140 1 0.0 0.0 1.0 -0.0003815108211711049 6.301219463348389 2.974203109741211 9.352702140808105 0 0 0
141 1 0.0 0.0 1.0 -0.00035952916368842125 24.397260665893555 19.268592834472656 15.847455978393555 0 0 0
142 1 0.0 0.0 1.0 -0.0003808883484452963 9.692193984985352 15.251260757446289 9.199014663696289 0 0 0
143 1 0.0 0.0 1.0 -0.00039397322689183056 25.872081756591797 28.80668830871582 6.449456214904785 0 0 0
144 1 0.0 0.0 1.0 -0.00037899205926805735 19.633651733398438 24.84188461303711 7.44541072845459 0 0 0
145 1 0.0 0.0 1.0 -0.000367510539945215 8.741851806640625 8.061163902282715 5.963461875915527 0 0 0
146 1 0.0 0.0 1.0 -0.00047550606541335583 0.12698505818843842 21.63783836364746 28.322689056396484 0 0 0
147 1 0.0 0.0 1.0 -0.000390487490221858 20.459545135498047 22.8319149017334 27.466886520385742 0 0 0
148 1 0.0 0.0 1.0 -0.00042442139238119125 2.6763718128204346 13.583044052124023 8.696324348449707 0 0 0
149 1 0.0 0.0 1.0 -0.000347946654073894 27.557661056518555 19.334497451782227 6.83991813659668 0 0 0
150 1 0.0 0.0 1.0 -0.00041971023892983794 27.150558471679688 28.004756927490234 18.838001251220703 0 0 0
151 1 0.0 0.0 1.0 -0.0003854184760712087 22.094587326049805 8.993504524230957 12.398354530334473 0 0 0
152 1 0.0 0.0 1.0 -0.00042635214049369097 16.41754722595215 24.15176010131836 27.800630569458008 0 0 0
153 1 0.0 0.0 1.0 -0.0004087628039997071 26.858417510986328 7.173192024230957 20.9185791015625 0 0 0
154 1 0.0 0.0 1.0 -0.0003709816373884678 11.723154067993164 16.008790969848633 5.040194988250732 0 0 0
155 1 0.0 0.0 1.0 -0.0004602232074830681 25.474037170410156 8.662219047546387 27.772415161132812 0 0 0
156 1 0.0 0.0 1.0 -0.0003968403907492757 2.947183847427368 7.940352916717529 27.73056983947754 0 0 0
157 1 0.0 0.0 1.0 -0.00040500937029719353 22.420196533203125 18.952743530273438 19.024980545043945 0 0 0
158 1 0.0 0.0 1.0 -0.000395897775888443 25.93364906311035 7.273553371429443 17.613800048828125 0 0 0
159 1 0.0 0.0 1.0 -0.00038285250775516033 29.70118522644043 10.607274055480957 3.199387311935425 0 0 0
160 1 0.0 0.0 1.0 -0.00035233935341238976 21.5245304107666 25.29380989074707 27.77362823486328 0 0 0
161 1 0.0 0.0 1.0 -0.0003694405313581228 27.50459098815918 2.595935583114624 19.789806365966797 0 0 0
162 1 0.0 0.0 1.0 -0.0003981699701398611 23.680566787719727 15.616548538208008 22.056255340576172 0 0 0
163 1 0.0 0.0 1.0 -0.00041001784848049283 28.72533416748047 27.410953521728516 28.376895904541016 0 0 0
164 1 0.0 0.0 1.0 -0.00038382838829420507 26.144624710083008 22.07271385192871 3.549577236175537 0 0 0
165 1 0.0 0.0 1.0 -0.0003427336923778057 22.065921783447266 10.119871139526367 20.372743606567383 0 0 0
166 1 0.0 0.0 1.0 -0.00039763300446793437 10.688364028930664 7.975207805633545 9.936602592468262 0 0 0
167 1 0.0 0.0 1.0 -0.0004336219863034785 18.543426513671875 20.681325912475586 7.980396270751953 0 0 0
168 1 0.0 0.0 1.0 -0.00042116662370972335 6.598507404327393 19.792612075805664 10.483057975769043 0 0 0
169 1 0.0 0.0 1.0 -0.0004124444676563144 28.087955474853516 28.873716354370117 16.32562255859375 0 0 0
170 1 0.0 0.0 1.0 -0.0004114297335036099 29.037195205688477 17.53110122680664 28.07394790649414 0 0 0
171 1 0.0 0.0 1.0 -0.0003921046736650169 4.718311309814453 17.79995346069336 19.651933670043945 0 0 0
172 1 0.0 0.0 1.0 -0.00042146036867052317 0.12289902567863464 13.323920249938965 29.704519271850586 0 0 0
173 1 0.0 0.0 1.0 -0.0003561102203093469 6.293004989624023 15.81186294555664 15.079764366149902 0 0 0
174 1 0.0 0.0 1.0 -0.00038337678415700793 26.546178817749023 10.702102661132812 27.61825180053711 0 0 0
175 1 0.0 0.0 1.0 -0.0003921570023521781 11.543508529663086 14.70588207244873 17.74526596069336 0 0 0
176 1 0.0 0.0 1.0 -0.0003689532168209553 5.931572437286377 7.40053129196167 8.948814392089844 0 0 0
177 1 0.0 0.0 1.0 -0.00044359039748087525 15.782440185546875 3.459134817123413 10.999591827392578 0 0 0
178 1 0.0 0.0 1.0 -0.0004052824224345386 17.635499954223633 2.0522959232330322 27.377283096313477 0 0 0
179 1 0.0 0.0 1.0 -0.0004075865726917982 5.7295942306518555 23.087522506713867 7.727872371673584 0 0 0
180 1 0.0 0.0 1.0 -0.00035718645085580647 17.812280654907227 15.588544845581055 4.094565391540527 0 0 0
181 1 0.0 0.0 1.0 -0.00046634319005534053 6.958275318145752 0.23599563539028168 12.798699378967285 0 0 0
182 1 0.0 0.0 1.0 -0.00041237130062654614 14.872652053833008 13.895045280456543 1.1912256479263306 0 0 0
183 1 0.0 0.0 1.0 -0.00041234417585656047 11.588937759399414 23.73952865600586 10.668264389038086 0 0 0
184 1 0.0 0.0 1.0 -0.00032348293461836874 15.53329086303711 11.011967658996582 14.38369369506836 0 0 0
185 1 0.0 0.0 1.0 -0.00039133208338171244 10.113485336303711 3.591101884841919 25.83121109008789 0 0 0
186 1 0.0 0.0 1.0 -0.0003900612937286496 5.8805928230285645 25.805667877197266 29.275365829467773 0 0 0
187 1 0.0 0.0 1.0 -0.00037913944106549025 4.102631568908691 21.810596466064453 4.427209854125977 0 0 0
188 1 0.0 0.0 1.0 -0.00044377485755831003 14.416234016418457 8.600357055664062 14.183541297912598 0 0 0
189 1 0.0 0.0 1.0 -0.00045221549225971103 21.141843795776367 21.83512306213379 24.286846160888672 0 0 0
190 1 0.0 0.0 1.0 -0.0003521211910992861 9.727537155151367 5.652483940124512 24.834280014038086 0 0 0
191 1 0.0 0.0 1.0 -0.0004374164273031056 0.3515448570251465 23.314361572265625 17.550416946411133 0 0 0
192 1 0.0 0.0 1.0 -0.0004414499271661043 8.513578414916992 4.33072566986084 22.523818969726562 0 0 0
193 1 0.0 0.0 1.0 -0.0003834647359326482 10.088213920593262 1.3650041818618774 4.826213836669922 0 0 0
194 1 0.0 0.0 1.0 -0.0004138886579312384 2.3789658546447754 24.95890235900879 12.44954776763916 0 0 0
195 1 0.0 0.0 1.0 -0.00040347030153498054 1.612803339958191 4.745838165283203 27.7459659576416 0 0 0
196 1 0.0 0.0 1.0 -0.0003728469891939312 15.27169132232666 20.59143829345703 6.240651607513428 0 0 0
197 1 0.0 0.0 1.0 -0.0003552702837623656 26.974254608154297 22.512529373168945 1.405274748802185 0 0 0
198 1 0.0 0.0 1.0 -0.0004132955800741911 17.69255828857422 25.47381591796875 4.944433689117432 0 0 0
199 1 0.0 0.0 1.0 -0.0004215919179841876 15.55599308013916 0.2360137403011322 13.102924346923828 0 0 0
200 1 0.0 0.0 1.0 -0.00041482370579615235 27.568506240844727 20.524232864379883 23.56576919555664 0 0 0
201 1 0.0 0.0 1.0 -0.00038963666884228587 13.541458129882812 3.898841381072998 7.045289516448975 0 0 0
202 1 0.0 0.0 1.0 -0.0003772699856199324 14.044686317443848 11.262076377868652 22.935672760009766 0 0 0
203 1 0.0 0.0 1.0 -0.0004728600033558905 20.894203186035156 24.587154388427734 11.743765830993652 0 0 0
204 1 0.0 0.0 1.0 -0.0003985162766184658 24.046417236328125 7.764222145080566 25.139347076416016 0 0 0
205 1 0.0 0.0 1.0 -0.000431794673204422 5.696480751037598 9.79113483428955 18.23652458190918 0 0 0
206 1 0.0 0.0 1.0 -0.0003673145838547498 23.359088897705078 14.763442993164062 19.41203498840332 0 0 0
207 1 0.0 0.0 1.0 -0.00021585033391602337 12.257336616516113 0.3817428648471832 17.79251480102539 0 0 0
208 1 0.0 0.0 1.0 -0.00043702428229153156 15.343571662902832 21.490001678466797 18.393753051757812 0 0 0
209 1 0.0 0.0 1.0 -0.00038952589966356754 10.079025268554688 28.020156860351562 6.064428806304932 0 0 0
210 1 0.0 0.0 1.0 -0.0003682182286866009 24.00946617126465 20.510873794555664 10.297760009765625 0 0 0
211 1 0.0 0.0 1.0 -0.0003921705938410014 27.292205810546875 24.477506637573242 9.866991996765137 0 0 0
212 1 0.0 0.0 1.0 -0.00036340003134682775 25.607118606567383 12.048501014709473 21.53266716003418 0 0 0
213 1 0.0 0.0 1.0 -0.00042918065446428955 11.166263580322266 12.15172004699707 5.902903079986572 0 0 0
214 1 0.0 0.0 1.0 -0.00036497547989711165 8.435487747192383 19.786561965942383 29.495649337768555 0 0 0
215 1 0.0 0.0 1.0 -0.00037638877984136343 26.879648208618164 1.8284565210342407 7.62907075881958 0 0 0
216 1 0.0 0.0 1.0 -0.0003815308155026287 17.154767990112305 10.630417823791504 30.00499153137207 0 0 0
217 1 0.0 0.0 1.0 -0.0004262870061211288 16.26390266418457 7.137658596038818 27.30574607849121 0 0 0
218 1 0.0 0.0 1.0 -0.00043246604036539793 13.282761573791504 1.9075109958648682 8.378196716308594 0 0 0
219 1 0.0 0.0 1.0 -0.00043971656123176217 1.4068058729171753 13.247001647949219 4.5015459060668945 0 0 0
220 1 0.0 0.0 1.0 -0.00039371836464852095 26.404338836669922 11.004043579101562 1.9276187419891357 0 0 0
221 1 0.0 0.0 1.0 -0.0004121291567571461 14.348417282104492 15.648184776306152 10.523553848266602 0 0 0
222 1 0.0 0.0 1.0 -0.00040475488640367985 14.572392463684082 7.502575874328613 3.7536892890930176 0 0 0
223 1 0.0 0.0 1.0 -0.00041369980317540467 12.057607650756836 23.693696975708008 25.042531967163086 0 0 0
224 1 0.0 0.0 1.0 -0.0003901096642948687 14.87109661102295 17.935991287231445 12.378201484680176 0 0 0
225 1 0.0 0.0 1.0 -0.00042593845864757895 5.370117664337158 17.370010375976562 6.615197658538818 0 0 0
226 1 0.0 0.0 1.0 -0.0004565047565847635 28.68990135192871 5.313799858093262 6.418187141418457 0 0 0
227 1 0.0 0.0 1.0 -0.0004124077968299389 3.304326295852661 4.6128692626953125 26.251880645751953 0 0 0
228 1 0.0 0.0 1.0 -0.0004156792419962585 25.390525817871094 23.56216049194336 17.440044403076172 0 0 0
229 1 0.0 0.0 1.0 -0.00040372920921072364 6.655923366546631 19.021326065063477 24.86539649963379 0 0 0
230 1 0.0 0.0 1.0 -0.00040965055814012885 3.283597946166992 18.3911190032959 26.163368225097656 0 0 0
231 1 0.0 0.0 1.0 -0.0003961874172091484 5.13202428817749 29.675888061523438 7.985541820526123 0 0 0
232 1 0.0 0.0 1.0 -0.0003671429003588855 22.909076690673828 26.57847785949707 10.303860664367676 0 0 0
233 1 0.0 0.0 1.0 -0.0003524146741256118 4.1497416496276855 28.9040584564209 13.237340927124023 0 0 0
234 1 0.0 0.0 1.0 -0.00038818776374682784 23.201961517333984 29.766347885131836 19.332714080810547 0 0 0
235 1 0.0 0.0 1.0 -0.00035759626189246774 21.95648956298828 11.846796989440918 11.660435676574707 0 0 0
236 1 0.0 0.0 1.0 -0.0004046004032716155 18.207080841064453 11.37234878540039 5.131293296813965 0 0 0
